site,basin_areasqkm,springprev_point,springprev_basinmean,springprev_iew01km,springprev_iew05km,springprev_basinmean_log,springprev_iew01km_log,springprev_iew05km_log,springprev_point_norm,springprev_basinmean_norm,springprev_iew01km_norm,springprev_iew05km_norm,springprev_basinmean_log_norm,springprev_iew01km_log_norm,springprev_iew05km_log_norm
9991,9.706328924620236,0.13435600697994232,0.04153681552711251,0.04549950049659357,0.04153571268187212,-3.1811751238696355,-3.0900539311823367,-3.1812016752522463,0.14547565654328878,0.1002566123571717,0.09937680290795999,0.10020776560494771,0.5480412112895157,0.5540901385504117,0.5478052639700577
9992,10.033954728458014,0.2066300064325333,0.04252390506354181,0.04791160397024494,0.04287882119713061,-3.1576888890965593,-3.038397549827953,-3.1493772533360262,0.22489489265607002,0.10280814422727604,0.10498665824774321,0.10367850655749089,0.5527829853711286,0.564316379320461,0.5542328429836425
9993,10.240348471091831,0.10972099751234056,0.04210033009069341,0.04530739288840132,0.0422639059902885,-3.167699697690491,-3.094285061389107,-3.1638218434674643,0.11840515195842144,0.1017132435088358,0.09893001614967929,0.10208949765278767,0.5507618443416985,0.5532525158774835,0.5513154688791551
9994,10.738863764812557,0.07898599654436111,0.04192327986776402,0.04410479864471303,0.04200993931600874,-3.171914000909702,-3.1211866896437366,-3.1698490383148927,0.08463159137936851,0.10125558564727284,0.09613312960926282,0.10143321967748624,0.5499109938767349,0.5479268906512236,0.5500981562374956
9995,10.768464121318424,0.1316249966621399,0.04353408890438959,0.05111769832517498,0.04440332141782979,-3.1342109948086945,-2.9736244948644024,-3.114441005633962,0.1424746498894607,0.10541937266143755,0.11244310683434838,0.10761798373899283,0.5575230755431245,0.5771392840246189,0.5612889175019589
9996,10.797660101369004,0.02155669964849949,0.04415250123790128,0.05278728742586029,0.04529800803912447,-3.120105700356802,-2.9414848857089133,-3.094492220106233,0.021524652168742876,0.10701790928814374,0.11632608840376885,0.10992995292163353,0.5603708764057037,0.5835018547828089,0.5653179740404276
9997,2.302196033599075,0.04853180050849914,0.02609321347151238,0.02627654302262446,0.02613133981468009,-3.646080018713183,-3.6390786380585687,-3.644619925805077,0.051166596998040666,0.06033638082821059,0.054669761187013555,0.060401162377420076,0.45417882755352124,0.44540155653951513,0.454208672345956
9998,2.362933377140708,0.0484044998884201,0.02777384893205534,0.02830118292876453,0.02787780277894973,-3.583660386905478,-3.564851675603537,-3.5799245061327207,0.05102671103517801,0.06468066245752963,0.05937848828461389,0.06491421583760458,0.46678109416412755,0.460096019639574,0.46727520731258676
9999,2.406444283700228,0.05338900163769722,0.02791178801903505,0.02831347316957074,0.02799734749880355,-3.5787061697440494,-3.564417503894433,-3.5756455054798972,0.056503996425895646,0.06503722178023807,0.05940707183161636,0.06522313261546978,0.46778133020697227,0.4601819711583686,0.4681394371442428
10000,2.477129288033884,0.08175809681415558,0.02614800930953841,0.02584400112143821,0.02609343496221427,-3.643982217199194,-3.655676769893625,-3.6460715303082543,0.08767775026807824,0.06047802281904585,0.05366379377286422,0.06030321204633464,0.45460236504020274,0.442115679983164,0.4539154917607687
10001,2.526867591998252,0.13274100422859192,0.02702528062756054,0.02753296315619918,0.027105576658409,-3.610982531512238,-3.5923713319037973,-3.608015791513337,0.143700989501147,0.0627456851171987,0.05759183118622289,0.06291869813316323,0.4612648656838207,0.45464804547148835,0.46160160994599814
10002,3.190449354648306,0.03590309992432594,0.02539553639003913,0.02467121857107359,0.02526654518393537,-3.6731818530760663,-3.7021179548057273,-3.678274083037145,0.03728938304712358,0.05853295242306321,0.050936240612547985,0.05816643740444385,0.44870707880418964,0.43292187418210715,0.4474115416607801
10003,3.408084762729224,0.0960346981883049,0.02440696753307097,0.02273138745264226,0.024102077527368,-3.7128866328118897,-3.7840086023891977,-3.725457237745814,0.10336578170413259,0.05597759665111239,0.04642475423690898,0.05515732418861219,0.44069084728446956,0.41671025701019004,0.4378819591345506
10004,3.509017125896647,0.1281059980392456,0.02704387080372301,0.03005164162459886,0.0274458921619788,-3.6102948870272447,-3.504837989722727,-3.595538770240323,0.13860775190915012,0.06279373894129352,0.06344954915292367,0.06379811103361509,0.46140369827354016,0.4719767279901056,0.464121594136052
10005,2.370940030947601,0.07434900104999542,0.03081047155658634,0.03147193829488159,0.03094545197299338,-3.4799006611811647,-3.4586589779727905,-3.475529238210178,0.0795361678133529,0.07253004097692765,0.06675274859975368,0.07284136064001416,0.48772975549313874,0.4811186322485175,0.4883599212779488
10006,2.617933169660662,0.02826029993593692,0.02339066084850029,0.0223246127197455,0.02318627919935912,-3.75541844532214,-3.802065499749862,-3.7641945890847377,0.028890991627830546,0.05335054125260965,0.04547871380690394,0.05279080002084658,0.43210384948964536,0.4131355935295366,0.4300581756526887
10007,2.782999638590907,0.04945220053195953,0.01940882316013098,0.01740629630617321,0.01900386494095787,-3.942027514235361,-4.05092328153937,-3.9631129025571705,0.05217799068505199,0.043057872362400454,0.03404013171587302,0.04198297899803068,0.39442824695411216,0.3638700521316407,0.38988264063561917
10008,2.907062334983801,0.13957199454307556,0.01885806143340714,0.01745809069084323,0.01852897895089614,-3.9708147942598377,-4.0479520878810495,-3.988419342691132,0.15120731316912062,0.04163420607205252,0.034160590480841364,0.040755821076856276,0.3886162136665679,0.3644582493868061,0.3847714985089279
10009,3.06096801375625,0.10607899725437164,0.02004314389375406,0.02010368260855834,0.01995703837032025,-3.9098681341441472,-3.906852266342671,-3.9141733973484274,0.11440309201153588,0.044697530679073505,0.040313472439928735,0.04444608456141649,0.4009210933584268,0.39239130837836467,0.39976695330100076
10010,5.731631873152219,0.2364400029182434,0.02050775335998017,0.02113877599536389,0.02053129756703401,-3.8869522516602024,-3.8566462001517943,-3.885804846488539,0.2576519998779109,0.045898501631026246,0.04272080041179031,0.04593003383935359,0.40554771566164183,0.40233043511398847,0.40549654998096113
10011,6.000946592180692,0.4587709903717041,0.02127541036695634,0.0226685307648961,0.02144588069243787,-3.850203316015124,-3.786777626227864,-3.8422226943611855,0.5019633334348252,0.04788282143821821,0.046278567753101095,0.04829341778918523,0.41296717443195335,0.41616208263696125,0.4142988379570976
10012,6.112392743178509,0.09420040249824524,0.02260438672902989,0.02510858692572342,0.02298607563274875,-3.7896112884850375,-3.6845453827556423,-3.772866653657761,0.10135014172830607,0.05131809799348627,0.05195343296212428,0.05227345186201514,0.4252004552651974,0.4364006574034943,0.42830667862940397
10013,21.330858001166103,0.03304579854011535,0.02642226117034203,0.02402744238714671,0.02606147324838451,-3.6335483979959897,-3.7285586690577976,-3.647297175944588,0.03414959979177942,0.06118693760078609,0.04943900332464653,0.060220619442801736,0.4567089101696377,0.42768749455689165,0.4536679480916039
10014,21.61877403712249,0.02494690008461475,0.02582932759154407,0.02177567583358678,0.02522620469634888,-3.6562447042866286,-3.8269617195914902,-3.6798719558511728,0.0252500185653003,0.059654261113675576,0.04420204530753817,0.058062193122822986,0.45212661939561066,0.40820697228876596,0.44708881926246413
10015,21.941142947046995,0.01905749924480915,0.02533072430173825,0.01990745470728654,0.02453489451471116,-3.6757372207568326,-3.916661008993542,-3.707658908829534,0.01877837289186351,0.05836541938501084,0.03985710307112313,0.05627577115388898,0.4481911605927469,0.390449504454642,0.44147668791612366
10016,25.736215977211135,0.02196140028536319,0.02557052271369457,0.02138018398994194,0.02488082230090203,-3.666315047428284,-3.8452907677187143,-3.693657960977978,0.02196936279327604,0.058985275302763006,0.043282245616046,0.05716968681335763,0.45009345858616534,0.4045784320325502,0.44430445958210607
10017,26.14568757553925,0.01593410037457943,0.02510699657287241,0.01949426535834344,0.02415237247556824,-3.684608723764179,-3.9376349408511864,-3.723372664554741,0.015346184909629527,0.05778710464317673,0.038896144098661975,0.05528729189743206,0.4464000406694542,0.38629736542656273,0.4383029804159582
10018,27.01905984304299,0.01481460034847259,0.02475781781806654,0.01812247038730178,0.02358393840554979,-3.698613968407285,-4.010602652819999,-3.7471893746835994,0.01411600756265753,0.056884511019832884,0.035705745582409056,0.05381839539114036,0.4435724394512522,0.37185219192682506,0.43349271908270015
10019,27.290800820798548,0.01461870037019252,0.02429598479379614,0.01621380100473425,0.02284515995152417,-3.717444177111616,-4.121892485543974,-3.7790160023926314,0.013900740291614654,0.055690716904300795,0.03126673239552088,0.051909310156318667,0.4397706978588571,0.34982051655866087,0.42706469456510515
10020,27.95381645641579,0.01331720035523176,0.0238768153537751,0.01464598681782221,0.02216997268568949,-3.7348473597457015,-4.22358891839677,-3.809016487393941,0.012470569860036976,0.05460720406608717,0.02762044985237504,0.05016455158502998,0.43625706695338373,0.32968801442551277,0.4210054961199795
10021,29.453325226851124,0.04256189987063408,0.02368022568408425,0.01480961180656608,0.02188501548761157,-3.7431149384338656,-4.21247886262151,-3.82195310065794,0.04460649306136207,0.05409903860688882,0.028000994272153707,0.04942819066865185,0.43458787686310274,0.3318874349491271,0.41839268812800895
10022,29.88220689502396,0.04686279967427254,0.02345674932571511,0.01467097907840353,0.02154742320738413,-3.752597007773702,-4.221883948876799,-3.8374990423249664,0.049332593451401195,0.05352137363370271,0.02767857462521621,0.04855581487850782,0.4326734861116641,0.330025541529806,0.4152528740359118
10023,30.324513861496587,0.01401919964700937,0.02318516224088423,0.01388582858074697,0.02110754880533874,-3.7642427634972817,-4.276886485481179,-3.858124539195944,0.013241971026804598,0.05281934704251684,0.025852541554941412,0.047419130773083504,0.4303222559896622,0.31913687361439264,0.4110871420964076
10024,30.691930308506628,0.0113164996728301,0.02282805758648779,0.01240956906616689,0.0205000438215076,-3.779764903685669,-4.389287405093205,-3.887328255205542,0.010272073566900623,0.05189626572818018,0.022419188711152987,0.04584927070421853,0.42718839980762174,0.2968852400970947,0.405188867097536
10025,31.79110638848557,0.0183895006775856,0.022514741118071,0.01122231027620216,0.01995313364373223,-3.793585023492752,-4.489851493113628,-3.9143690731074345,0.018044333869045536,0.05108637267887701,0.019657968002612655,0.044435994316046466,0.42439817453144696,0.27697690447710444,0.39972743266476196
10026,32.25727156580605,0.04053999856114387,0.02233156230406736,0.01207747723965394,0.01969807300429052,-3.8017542512215567,-4.416412946062104,-3.927234465063683,0.04238470017994726,0.0506128729966203,0.0216468391305432,0.04377688941377294,0.4227488410948398,0.2915152876208889,0.39712900924147965
10027,32.6011533031365,0.08184599876403809,0.02226992100456521,0.01372211887988924,0.01969729675387166,-3.804518344887306,-4.2887462312989,-3.927273873269456,0.08777434248333363,0.050453536143792006,0.025471800119276203,0.04377488349683655,0.4221907819665871,0.316789039464502,0.39712104996551684
10028,32.778027564551984,0.03293830156326294,0.02216226168269752,0.01413374291727372,0.01956751804074793,-3.809364360817403,-4.259190225836464,-3.9338843303105975,0.03403147532308094,0.05017524711253258,0.026429118629584112,0.04343952094847225,0.42121239130676286,0.3226401428545406,0.3957859358490781
10029,32.960563096339854,0.04759810119867325,0.02202440234532287,0.01434887607546217,0.01937550916728267,-3.8156042428141976,-4.2440836621113,-3.943745424486343,0.05014058921506132,0.04981889393491171,0.026929456160461666,0.04294334878306884,0.41995258482817643,0.32563073866886605,0.3937942904975345
10030,53.06907194934231,0.02388929948210716,0.02380866672254921,0.0155265268005457,0.02165928528976707,-3.737705616584232,-4.165205311357487,-3.8323210347326886,0.024087860215136394,0.054431046384276614,0.029668331287783126,0.04884487887144103,0.4356799966683215,0.34124602152848194,0.4162986763137953
10031,53.3442905646196,0.03143379837274551,0.02376817355834706,0.01592926437240931,0.02160887325547666,-3.739407838662903,-4.13959733488293,-3.8346512497821097,0.032378232178587256,0.054326375434813515,0.030604982448369684,0.04871460859921433,0.43533632504058817,0.3463155468455192,0.4158280427422499
10032,53.818058019298135,0.03648500144481659,0.02368326389088985,0.01658720902681307,0.02151929571669886,-3.7429866452343137,-4.0991234211920275,-3.838805271143289,0.03792881319628182,0.054106892080364496,0.03213517150249077,0.0484831303316491,0.4346137787317658,0.35432803195301954,0.4149890549801661
10033,2.134218054190525,0.0453668013215065,0.02682454439044286,0.0269679133249887,0.0268527376069068,-3.618437975122461,-3.613107515050325,-3.617387503935864,0.04768869595987531,0.06222680117852039,0.05627768863492458,0.062265334059835184,0.4597596423213084,0.45054297275930094,0.4597088050351355
10034,2.245664205189117,0.03981449827551842,0.02559394131878855,0.02569382051399731,0.02561116042038601,-3.665399622741552,-3.6615047629191344,-3.664727068575593,0.04158747463659299,0.059045810152992324,0.053314517097221084,0.05905696129021447,0.45027827906059026,0.44096193172743237,0.45014763239257827
10035,4.351818533403037,0.02393379993736744,0.02270306609284664,0.02231517896910662,0.02262398265181429,-3.7852552934464785,-3.802488160807292,-3.7887447560727994,0.024136760126449046,0.05157317469363129,0.04545677363021841,0.051337763551442706,0.4260799127249837,0.4130519207358938,0.42509977802561216
10036,4.606009573012946,0.03473059833049774,0.02192781002775461,0.02150079767078679,0.02183297809395593,-3.8199995834743694,-3.839665243569916,-3.824333695647242,0.03600096422945545,0.049569212049341144,0.0435627581682352,0.049293720288059055,0.4190651836494164,0.40569209820302143,0.41791187931918394
10037,4.74697520522642,0.09587670117616652,0.02366212282979142,0.02467318893555817,0.02381277530614856,-3.743879702149372,-3.702038093091495,-3.7375330647489866,0.1031921646065986,0.054052244463132525,0.050940823110706086,0.05440973525187257,0.4344334742183287,0.4329376841381404,0.4354430041577216
10038,5.498791910359623,0.06308949738740921,0.02555359448311477,0.02789017496021628,0.02595664129566691,-3.666977287956891,-3.5794808041384547,-3.651327775498574,0.06716351393139587,0.05894151744875407,0.05842260257231334,0.05994972208246297,0.4499597549506238,0.4571999400704741,0.4528538878339323
10039,5.814933422878029,0.06161009892821312,0.02591803666269106,0.02856221468042082,0.02639044661469682,-3.652816156405093,-3.5556705996845364,-3.634753204976276,0.06553785745153205,0.05988356556260903,0.059985572674598746,0.06107072300612877,0.45281882909373017,0.4619135664830452,0.4562014541127092
10040,5.84194577007127,0.05558070167899132,0.02661841765897343,0.0298317919566135,0.02720282534394528,-3.6261519095935726,-3.5121806099629493,-3.604434438135441,0.05891237487992194,0.06169398332845259,0.06293824238380308,0.06316999949238869,0.45820223071847843,0.47052313405861396,0.462324935946156
10041,5.350547501958831,0.12433800101280212,0.03066045312918984,0.0316607949351101,0.03085796133986651,-3.484781626482975,-3.452676116344481,-3.478360495801983,0.1344672387539086,0.07214225771666764,0.06719197454640663,0.07261527516746474,0.48674430869909113,0.48230303932274216,0.48778809213594443
10042,5.398830050686819,0.07355369627475739,0.02816802689444393,0.02827412944280987,0.02819773609905914,-3.5695677423427092,-3.565808046390816,-3.5685135844359026,0.07866223668729581,0.06569957472071246,0.059315569697455287,0.06574095892170537,0.46962634106618634,0.45990669011861784,0.46957987135384455
10043,5.442098331372244,0.1506440043449402,0.03741754399113546,0.0406563477480045,0.03803799688968693,-3.2856155938782137,-3.2026002990169493,-3.2691697006912466,0.16337393695301852,0.08960869013961928,0.08811302977183907,0.09116928114715407,0.5269551104928962,0.5318097111357336,0.5300383604370816
10044,2.901077563451141,0.025815200060606,0.01330991853600829,0.01342184422828619,0.01333226267693789,-4.319245767104118,-4.3108717330140625,-4.317568415990124,0.02620416142901723,0.027292788297718626,0.024773448089150822,0.027326931463046256,0.3182694351289455,0.31240892800943987,0.3182932548051764
10045,3.340230393579811,0.1329780071973801,0.02984454771838559,0.03324842868801177,0.03050842923914952,-3.5117531118276473,-3.4037477705003503,-3.4897522650548036,0.1439614233346166,0.07003322040867595,0.07088435167020112,0.07171204556061989,0.4812988768797438,0.4919892200416295,0.48548729631411325
10046,3.709668722866624,0.09884359687566756,0.03824190031291543,0.04305205406717986,0.03922260489305655,-3.2638234976582576,-3.1453453357233094,-3.2385020429524585,0.10645237701860481,0.0917395722427285,0.093684750070734,0.094230439246664785,0.5313548449772957,0.5431442844172862,0.5362323077708797
10047,3.805586817992776,0.1041100025177002,0.04203483304666841,0.04714415572945276,0.04312537859658774,-3.16925664617228,-3.054545228180032,-3.1436436246178387,0.11223943621441744,0.1015439399258681,0.10320179550920652,0.10431563814717762,0.5504475028549218,0.5611196775311349,0.5553908640693901
10048,3.872875060104221,0.1376979947090149,0.04583530917875367,0.05246676937605765,0.04722670683927491,-3.082700542118177,-2.9475752740565793,-3.052795723542033,0.14914804377177387,0.11136780657089856,0.11558065608180448,0.11491392393719568,0.5679228238152506,0.5822961610041631,0.5737394161317124
10049,3.915091962005704,0.08176229894161224,0.04980285341651136,0.05830988695316114,0.05158666747519681,-2.9996829990726614,-2.841983612471249,-2.964492022144696,0.08768236783117402,0.12162352826085554,0.1291700583188799,0.12618054443632792,0.5846837238801551,0.6031997885206406,0.5915741161434699
10050,14.635354409890422,0.0205352995544672,0.03847361230517266,0.03765571761245444,0.03841763903695427,-3.257782667349546,-3.2792704740495484,-3.2592385749366497,0.02040227322406059,0.09233852554038817,0.08113443155973644,0.09215031844448561,0.5325744637397763,0.5166315734263517,0.5320441500677484
10051,14.704664534278043,0.02072780020534992,0.03820239356942893,0.03748228516403917,0.03816389897328455,-3.2648571064470193,-3.2838868532453596,-3.2658652632691743,0.020613805099425356,0.09163745109629785,0.080731077824102,0.09149462605606389,0.531146163619367,0.5157176843016308,0.5307057577171244
10052,15.955643535461553,0.19797299802303311,0.03758814071796459,0.03632884266088638,0.03745127186097972,-3.281066684774472,-3.315143289549144,-3.2847146080206975,0.21538202495659503,0.0900496663321282,0.07804850402238629,0.08965311878061268,0.5278735165080002,0.5095299523143012,0.5268987552501615
10054,16.685947413185236,0.01772060059010982,0.03882722795826155,0.04065498884838194,0.03911467845628425,-3.2486335269637747,-3.202633723621182,-3.2412574743496916,0.017309304198825808,0.09325258812065612,0.08810986936417534,0.09395154539727572,0.5344216375064298,0.5318030941788046,0.53567579324663
10055,16.936256438832235,0.01790409907698631,0.03803160693945341,0.03753609575120535,0.0380141945411861,-3.2693377034131457,-3.28245225559773,-3.2697956484471273,0.017510943927718094,0.09119598402235177,0.0808562256931916,0.0911077732460649,0.5302415495435302,0.516001686792091,0.529911937758615
10056,17.0320936586637,0.02596749924123287,0.03722828091756804,0.03417795255087728,0.03687213805912014,-3.2906865668193004,-3.3761745050526875,-3.3002990792901805,0.026371517389357058,0.08911946322937558,0.07304615544956322,0.08815657298384269,0.5259313019389525,0.4974478070330381,0.5237511593336276
10057,17.15963399257178,0.13008800148963928,0.03695338464181094,0.03357529217742421,0.03650017195799315,-3.2980980351927216,-3.3939648343791524,-3.310438307226894,0.14078570250266081,0.08840888269672754,0.07164454165022914,0.087195371438716,0.5244349569956553,0.49392591513312356,0.5217033393018439
10058,17.25344933013053,0.14070600271224976,0.03784986419160248,0.03894777970087014,0.03788342212899807,-3.274127887173743,-3.245533512118911,-3.2732416734301633,0.15245343298016756,0.09072619643349791,0.08413939444180471,0.09076984286941435,0.5292744311688046,0.5233103667623741,0.5292159440365747
10059,2.211939208841265,0.03645269945263862,0.01771407178493373,0.01621870478906845,0.01730589631464296,-4.033395939162304,-4.121590086191747,-4.056708008110871,0.03789331772677514,0.03867710244626768,0.031278137180196515,0.0375952402706424,0.37598133822725915,0.34988038154539614,0.3709792356400801
10060,2.281491959100943,0.03029149957001209,0.0155781462645559,0.0140416251714652,0.0151637556428621,-4.161886227354245,-4.265729134129966,-4.188847195750809,0.031123002095670066,0.03315593963754454,0.026214879384104953,0.03205971185190751,0.3500396781793926,0.3213456570847403,0.3442910817567968
10061,2.445830550414271,0.08854159712791443,0.01666397513807381,0.01712477499551733,0.01663391674908573,-4.094506066978863,-4.067229033868058,-4.096311490412556,0.09513188892333466,0.035962703232955084,0.033385394535193555,0.035858770751645425,0.36364345507977397,0.3606420569667063,0.3629805196735396
10062,2.083266620859202,0.0193485002964735,0.0229610418470362,0.02217337450022215,0.02280380777781743,-3.773956331947184,-3.8088630567327386,-3.7808277491669817,0.019098143229830743,0.052240017299328395,0.04512697743131304,0.05180245156586961,0.42836112652124175,0.411789903945163,0.42669877603953377
10063,17.867939791147485,0.0265354998409748,0.03265364587670021,0.02774906950457353,0.03201593529245099,-3.421798764051239,-3.584552970718602,-3.441521522243158,0.02699567232868204,0.07729446998398691,0.05809443207612324,0.07560760793399461,0.49946028925323954,0.45619582024414446,0.4952284602265907
10064,18.293586447676912,0.02915439940989017,0.03157690484531575,0.02443245755384055,0.03053059063988161,-3.4553292849226005,-3.7118428030354873,-3.4890261262095277,0.02987348460965018,0.07451119758970677,0.050380951512354756,0.0717693130711842,0.49269061517193175,0.430996678555889,0.4856339545885395
10065,18.52537503167941,0.02594210021197796,0.03052290944433351,0.0213388667030574,0.02904720415775279,-3.4892777480028085,-3.8472251412170815,-3.538833042733964,0.02634360733156713,0.07178672047056124,0.043186153551594164,0.06793607833736777,0.4858365602797929,0.4041954905911473,0.47557445084557687
10066,18.750289215946452,0.01382009964436292,0.02953214253371013,0.01857429500016283,0.02764417022884169,-3.522276031381108,-3.9859766433293977,-3.588340414877227,0.013023187366843922,0.06922568294052617,0.036756559009275505,0.0643104834881369,0.47917434275651777,0.37672732052959623,0.4655754460861664
10067,18.975607776667847,0.02564669959247112,0.02895548723471131,0.01786823410488887,0.02686843206158432,-3.5419955511376795,-4.024730773670277,-3.616803210808188,0.026019002470535953,0.06773508424693397,0.03511446548931184,0.06230589026654393,0.4751930529249626,0.36905529517069885,0.4598268147276641
10068,19.289889157497655,0.06359010189771652,0.02825206076062177,0.01693977282671343,0.0259534551390223,-3.5665888767715637,-4.078091000313709,-3.651450532220963,0.06771360979027108,0.06591679421277238,0.032955132974745234,0.05994148870130126,0.4702277617576826,0.35849174985658594,0.45282909465670884
10069,19.337201202733297,0.04420769959688186,0.02791988705772012,0.01695574861453244,0.02556533747818255,-3.5784160463067445,-4.077148351354631,-3.666517849747844,0.04641500176495143,0.06505815701920019,0.03299228803860659,0.058938549739498504,0.4678399049342018,0.35867836291318067,0.4497859482900049
10070,3.331334111568711,0.04208790138363838,0.01167884204554092,0.01174143452314031,0.01169174850023605,-4.4499764464333085,-4.444631280978737,-4.448871942378785,0.04408563358159154,0.023076611857372472,0.020865300921995473,0.02308766138797646,0.2918754493366618,0.2859289983876635,0.291773879438446
10071,3.492275940657876,0.17842400074005127,0.01596038763844442,0.01724819564797944,0.01620274558925168,-4.137645399132341,-4.060047741092876,-4.122574570286044,0.19390035184116602,0.03414399696320222,0.03367243529186806,0.03474457678668231,0.3549338015708194,0.36206371344038407,0.35767616500304994
10072,3.569026591816328,0.09824509918689728,0.02135955189536506,0.02397248188721856,0.02186354551575387,-3.8462562437916095,-3.7308486945017014,-3.8229346174479297,0.10579470995136883,0.04810031922682892,0.04931118109091276,0.04937270988677167,0.41376407205937427,0.42723414589124975,0.4181944511659228
10073,3.623617413241766,0.1567479968070984,0.02608907710722026,0.03084003675869586,0.02699018002232577,-3.6462385538888102,-3.4789415383715103,-3.612282182010564,0.17008138945674736,0.060325688722856215,0.06528312830953345,0.06262050046254336,0.4541468199544285,0.4771033617120966,0.46073992698767374
10074,2.318937218833938,0.0372358001768589,0.04179169588210382,0.04241284078205144,0.04192007525963417,-3.1750576222951197,-3.160304113960327,-3.171990443655261,0.0387538382706498,0.10091545365253822,0.09219812476630217,0.10120100101676183,0.549276309664821,0.5401829452009741,0.5496656565659678
10075,2.498075988398209,0.16783499717712402,0.03116509907828807,0.02980666556732573,0.03089629132257006,-3.4684564295738634,-3.513023233726797,-3.4771191242049437,0.18226448582388763,0.07344671914060392,0.06287980566636737,0.07271432408210429,0.49004029872596405,0.4703563226548388,0.4880388119776495
10076,2.775559111818925,0.16115300357341766,0.04491026647156104,0.049059569692858,0.0456724995488235,-3.1030888584429337,-3.0147200112286208,-3.086258922632065,0.1749218891537676,0.10897665980912895,0.10765649464126262,0.11089768040182303,0.5638065067107616,0.5690037423182246,0.5669808532655988
10077,3.706514586513743,0.1376110017299652,0.04889281086777644,0.05343221945153043,0.04980776549143288,-3.018124910328259,-2.929341354449209,-2.999584373544995,0.14905245039108883,0.11927115547140452,0.1178260138454109,0.12158366496198289,0.5809603779436048,0.5859058689859798,0.5844865133586745
10078,3.923098615810618,0.1415829956531525,0.05292436899559295,0.0585892273863475,0.05409004649067425,-2.938891384647438,-2.8372044322960095,-2.9171050935932685,0.1534171282228597,0.1296923469334404,0.1298197234090577,0.13264955268848885,0.596957300485605,0.6041459068098827,0.6011448548760456
10079,4.226947084097609,0.04722879827022552,0.05336843117556985,0.05744347332044994,0.05430472309693023,-2.9305358843171643,-2.8569538873995386,-2.913144074297661,0.049734775828592086,0.1308402051192517,0.12715503068966783,0.1332043007824969,0.5986442415933564,0.6002361733428707,0.6019448620077973
10080,4.486799394078955,0.02448749914765358,0.05057952025007493,0.05093698980373451,0.05089994014978739,-2.9842085227581174,-2.9771659041542207,-2.9778935312654986,0.024745199795628017,0.12363113760646671,0.11202283105637251,0.12440596507475624,0.587807956922352,0.576438203091084,0.5888674131277166
10082,5.827226467108354,0.10225799679756165,0.05157655573200512,0.05365541550819019,0.05212865487029166,-2.9646880560201354,-2.9251728735609004,-2.954040483905615,0.11020433533880605,0.12620837879268398,0.11834510334714606,0.12758109980958895,0.5917490587691776,0.5867310891832048,0.5936850134921177
10083,6.099695322485998,0.02766860090196132,0.04813292439683589,0.04442396932047053,0.04774562370967764,-3.033788837138223,-3.1139761056501616,-3.041867866314628,0.028240795351950752,0.11730692175530251,0.09687542832872449,0.11625486252302968,0.5777978956265619,0.5493543458092822,0.5759465156342024
10084,6.483286827697113,0.05748689919710159,0.0451829999243261,0.03838048826850727,0.04418078774321072,-3.097034370759147,-3.26020606653178,-3.119465250836523,0.06100702512641484,0.1096816496515813,0.08282003857427359,0.10704293211133513,0.5650288828410274,0.5204056903176909,0.5602741706164349
10085,6.645360910862282,0.13871000707149506,0.04309841546972142,0.03466110401057304,0.04170432171535641,-3.1442690465918353,-3.362137142617625,-3.177150517289507,0.15026010688400812,0.10429319857845125,0.0741698260655652,0.1006434699957951,0.555492396308346,0.5002267366497409,0.5486234764098805
10086,6.833962089469269,0.08327940106391907,0.04160310757367056,0.03264797055612883,0.03998979837670925,-3.1795804132147643,-3.4219725827373817,-3.2191308979788498,0.08934945547778643,0.10042797094551129,0.06948785964809036,0.0962129520607729,0.5483631768035285,0.4883813150154094,0.5401446982372095
10087,6.949532880305603,0.05168849974870682,0.03992696433291187,0.02978426971512854,0.03802578444497934,-3.220703385517497,-3.5137748867473606,-3.269490811332822,0.054635377530375014,0.09609530127389626,0.06282771938880514,0.09113772283932131,0.540060618044833,0.4702075204243634,0.5299735057155642
10088,7.262358505894974,0.09467930346727373,0.03852211223819834,0.02756144079538119,0.03634893563603876,-3.2565228587113935,-3.5913375557060117,-3.3145903564206103,0.1018763883650217,0.0924638932200625,0.05765806194206513,0.08680456005590077,0.5328288139157795,0.45485269868225775,0.5208647498584548
10089,7.677653125179604,0.05395010113716125,0.03689301101067754,0.02489199903092463,0.03446239320648349,-3.2997331493794384,-3.693208851206364,-3.367886601469566,0.05712056800029604,0.08825282264516623,0.051449712134455906,0.08192952576449235,0.5241048341749494,0.43468557957655535,0.5101005063764721
10090,7.784085008136109,0.06411220133304596,0.03562375782181729,0.02245445144066946,0.03279217348364739,-3.3347425091607454,-3.796266402014072,-3.417565405368156,0.06828732563058483,0.08497192477006203,0.04578068113535495,0.07761349327274915,0.5170365886077557,0.4142836214815605,0.5000668775426416
10091,8.813546587269112,0.04780489951372146,0.0346322675532582,0.0213060301668429,0.03153453091841284,-3.3629694432642436,-3.8487651399092697,-3.4566721139283896,0.050367832266987794,0.0824090174290743,0.043109785261412965,0.07436360578768549,0.5113376868540868,0.4038906222089848,0.49216849497676624
10092,9.012985054874704,0.04445900022983551,0.03350682228752055,0.01954209924614115,0.03008470600449122,-3.396006210511291,-3.93518420486572,-3.503738342520069,0.04669114677498273,0.07949984925576409,0.039007391892886316,0.07061709785805872,0.5046676995961926,0.38678252941974434,0.4826625280202926
